episode,step,lane,queue,speed,waiting
1,569,-E9_2,5,1.2502258009677543,41.0
1,570,-E9_2,4,1.139447311490351,44.0
1,571,-E9_2,4,1.67655524707697,48.0
1,572,-E9_2,5,1.3649658865764882,53.0
1,573,-E9_2,5,1.6773572716289893,58.0
1,574,-E9_2,5,2.35216767851393,61.0
1,575,-E9_2,3,2.5285766518248436,43.0
1,576,-E9_2,4,2.999838524420005,47.0
1,577,-E9_2,4,2.165316547277361,51.0
1,578,-E9_2,4,2.4478299440348636,46.0
1,579,-E9_2,4,2.13134752148593,49.0
1,580,-E9_2,3,2.600488839921369,51.0
1,581,-E9_2,3,2.4031758082361674,54.0
1,582,-E9_2,3,2.717471555242309,57.0
1,583,-E9_2,3,2.9832094537582696,60.0
1,584,-E9_2,3,2.9455765183072096,63.0
1,585,-E9_2,2,3.2208358016494314,56.0
1,586,-E9_2,3,2.642574620009682,59.0
1,587,-E9_2,4,1.641945789128788,94.0
1,588,-E9_2,2,1.336468852510936,33.0
1,589,-E9_2,2,1.1942385992838218,5.0
1,590,-E9_2,2,1.1853199609194374,7.0
1,591,-E9_2,4,1.1465701562829675,11.0
1,592,-E9_2,4,1.253643393291463,15.0
1,593,-E9_2,5,0.9152478427014941,20.0
1,594,-E9_2,4,0.851227882376406,21.0
1,595,-E9_2,5,0.6492133413742811,26.0
1,596,-E9_2,5,0.56659280970141,31.0
1,597,-E9_2,6,0.34488207345687844,37.0
1,598,-E9_2,7,0.20759600487798166,44.0
1,599,-E9_2,8,0.16015888337140124,60.0
1,600,-E9_2,8,0.10319333698295989,59.0
1,601,-E9_2,9,0.09048530505991559,68.0
1,602,-E9_2,10,0.06743358813468528,78.0
1,603,-E9_2,11,0.032108805765887795,89.0
1,604,-E9_2,11,0.0161309565088715,100.0
1,605,-E9_2,11,0.012342964850155694,111.0
1,606,-E9_2,12,0.003729544194387806,123.0
1,607,-E9_2,12,0.00271539552363357,135.0
1,608,-E9_2,12,0.0015248373729080354,147.0
1,609,-E9_2,12,0.0007755396827620157,159.0
1,610,-E9_2,12,0.0004265661976429901,171.0
1,611,-E9_2,12,0.0001455235209230667,183.0
1,612,-E9_2,12,9.041489070665166e-05,195.0
1,613,-E9_2,12,2.9866761566839825e-05,207.0
1,614,-E9_2,12,2.2457702213227482e-05,219.0
1,615,-E9_2,12,0.0,231.0
1,616,-E9_2,12,0.0,243.0
1,617,-E9_2,12,0.0,255.0
1,618,-E9_2,12,0.0,267.0
1,619,-E9_2,12,0.0,279.0
1,620,-E9_2,12,0.0,291.0
1,621,-E9_2,12,0.0,303.0
1,622,-E9_2,12,0.0,315.0
1,623,-E9_2,12,0.0,327.0
1,624,-E9_2,12,0.0,339.0
1,625,-E9_2,12,0.0,351.0
1,626,-E9_2,12,0.0,363.0
1,627,-E9_2,12,0.0,375.0
1,628,-E9_2,12,0.0,387.0
1,629,-E9_2,12,0.0,399.0
1,630,-E9_2,11,0.0,366.0
1,631,-E9_2,10,0.14883111249334477,334.0
1,632,-E9_2,9,0.4681009260109564,302.0
1,633,-E9_2,9,0.15084245930741225,271.0
1,634,-E9_2,9,0.13761189003408486,241.0
1,635,-E9_2,8,0.16541153007004256,211.0
1,636,-E9_2,7,0.3645793280850643,177.0
1,637,-E9_2,5,0.4273837039262599,142.0
1,638,-E9_2,4,0.4408303827976811,107.0
1,639,-E9_2,5,0.2193596511618381,75.0
1,640,-E9_2,4,0.18796035318079712,40.0
1,641,-E9_2,3,0.18997238490162552,6.0
1,642,-E9_2,5,0.15220776733452243,9.0
1,643,-E9_2,5,0.09147151364546927,13.0
1,644,-E9_2,6,0.05850724600068078,19.0
1,645,-E9_2,7,0.0469452019170039,26.0
1,646,-E9_2,9,0.0377837714020487,35.0
1,647,-E9_2,9,0.02797838846007017,43.0
1,648,-E9_2,9,0.0725961025833321,52.0
1,649,-E9_2,9,0.15818515764803862,61.0
1,650,-E9_2,9,0.1382324044194668,70.0
1,651,-E9_2,11,0.01027562322568321,81.0
1,652,-E9_2,11,0.0027381570452314624,92.0
1,653,-E9_2,11,0.0021922412107908524,103.0
1,654,-E9_2,11,0.002256222407739086,114.0
1,655,-E9_2,11,0.0022075707640518472,125.0
1,656,-E9_2,11,0.002269416935596054,136.0
1,657,-E9_2,10,0.041832556838314036,140.0
1,658,-E9_2,9,0.19611484070014054,130.0
1,659,-E9_2,9,0.09613971011834511,121.0
1,660,-E9_2,8,0.3824566593652772,111.0
1,661,-E9_2,7,0.7676240255825018,108.0
1,662,-E9_2,7,0.26567239155328815,112.0
1,663,-E9_2,7,0.43965181398491876,119.0
1,664,-E9_2,7,0.5258463136613767,124.0
1,665,-E9_2,6,0.2989294850933035,129.0
1,666,-E9_2,6,0.6272141798568405,135.0
1,667,-E9_2,8,0.7753098266462864,203.0
1,668,-E9_2,7,0.6239507549132111,148.0
1,669,-E9_2,5,0.9910298061458802,125.0
1,670,-E9_2,5,0.5518630199335681,130.0
1,671,-E9_2,5,1.0231622620820788,135.0
1,672,-E9_2,5,1.4396317221401222,140.0
1,673,-E9_2,5,1.6059442324626945,145.0
1,674,-E9_2,6,1.3350461167192156,155.0
1,675,-E9_2,4,1.0288394242049381,122.0
1,676,-E9_2,4,0.7996768104708653,94.0
1,677,-E9_2,4,0.9286964423637716,98.0
1,678,-E9_2,5,0.8586812614016468,103.0
1,679,-E9_2,6,0.6265109530300387,109.0
1,680,-E9_2,6,0.3881398048985213,114.0
1,681,-E9_2,7,0.3422841327875475,121.0
1,682,-E9_2,8,0.25615676625352735,129.0
1,683,-E9_2,8,0.1860545095475066,137.0
1,684,-E9_2,9,0.09016737009680434,146.0
1,685,-E9_2,10,0.04180755127513123,156.0
1,686,-E9_2,11,0.006039591427827778,167.0
1,687,-E9_2,11,0.0034241867821098743,178.0
1,688,-E9_2,11,0.0016154481253876827,189.0
1,689,-E9_2,11,0.00019517851875159673,200.0
1,690,-E9_2,11,0.00015319859605943332,211.0
1,691,-E9_2,11,5.372267556717839e-05,222.0
1,692,-E9_2,11,9.938132585610145e-06,233.0
1,693,-E9_2,11,0.0,244.0
1,694,-E9_2,10,0.20918551153842022,205.0
1,695,-E9_2,10,0.28341366488883213,215.0
1,696,-E9_2,10,0.021346699587640117,225.0
1,697,-E9_2,11,0.001881959817236425,236.0
1,698,-E9_2,11,0.0002677611600650322,247.0
1,699,-E9_2,11,0.0,258.0
1,700,-E9_2,11,0.0,269.0
1,701,-E9_2,11,0.0,280.0
1,702,-E9_2,11,0.0,291.0
1,703,-E9_2,10,0.171140243917365,244.0
1,704,-E9_2,10,0.056834959454807994,254.0
1,705,-E9_2,10,0.26015991937608524,264.0
1,706,-E9_2,10,0.021424207512597382,274.0
1,707,-E9_2,11,0.006241411024628405,285.0
1,708,-E9_2,11,0.0002995076860345261,296.0
1,709,-E9_2,11,0.0,307.0
1,710,-E9_2,11,0.0,318.0
1,711,-E9_2,11,0.0,329.0
1,712,-E9_2,11,0.0,340.0
1,713,-E9_2,11,0.1557000603177585,366.0
1,714,-E9_2,11,0.3007522055532869,377.0
1,715,-E9_2,11,0.015372622947260323,388.0
1,716,-E9_2,12,0.0012145967554085932,400.0
1,717,-E9_2,12,4.9263569214973075e-05,412.0
1,718,-E9_2,12,0.0,424.0
1,719,-E9_2,12,0.0,436.0
1,720,-E9_2,11,0.0,403.0
1,721,-E9_2,10,0.13334455494241393,370.0
1,722,-E9_2,8,0.5920859713244857,246.0
1,723,-E9_2,8,0.34414395969925493,212.0
1,724,-E9_2,7,0.08698028850884047,177.0
1,725,-E9_2,8,0.10372746929382619,144.0
1,726,-E9_2,6,0.3812076546543986,106.0
1,727,-E9_2,5,0.3495913624514627,68.0
1,728,-E9_2,5,0.42259456981147375,72.0
1,729,-E9_2,6,0.2784343458772454,45.0
1,730,-E9_2,4,0.1801759742832934,25.0
1,731,-E9_2,6,0.11128156487129166,16.0
1,732,-E9_2,5,0.09143817117467677,13.0
1,733,-E9_2,7,0.05636516675166023,20.0
1,734,-E9_2,8,0.06325203739571622,28.0
1,735,-E9_2,7,0.15203461058348527,27.0
1,736,-E9_2,8,0.11970002238204577,30.0
1,737,-E9_2,7,0.2846248592997314,32.0
1,738,-E9_2,7,0.5998431437703203,39.0
1,739,-E9_2,9,0.34758094583666993,59.0
1,740,-E9_2,7,0.622291180457115,43.0
1,741,-E9_2,5,1.0353733950132127,33.0
1,742,-E9_2,6,0.7151736801281815,30.0
1,743,-E9_2,5,0.6655211446779749,34.0
1,744,-E9_2,5,1.3627280454558386,37.0
1,745,-E9_2,4,1.1119336972869265,40.0
1,746,-E9_2,4,1.8404289447858284,44.0
1,747,-E9_2,6,1.3302556203284646,54.0
1,748,-E9_2,6,1.5137896511090838,55.0
1,749,-E9_2,5,1.6413936861081997,58.0
1,750,-E9_2,5,1.5618234495079104,61.0
1,751,-E9_2,4,2.2993477625602434,64.0
1,752,-E9_2,4,1.920277679600211,68.0
1,753,-E9_2,4,1.934645661199889,72.0
1,754,-E9_2,4,2.1413199005414425,76.0
1,755,-E9_2,5,1.658937675719182,81.0
1,756,-E9_2,4,2.175510046417319,84.0
1,757,-E9_2,5,2.12404472141386,90.0
1,758,-E9_2,3,3.004875647613815,67.0
1,759,-E9_2,2,3.030084294419569,45.0
1,760,-E9_2,2,3.062270905636411,23.0
1,761,-E9_2,1,2.384963087373601,1.0
1,762,-E9_2,2,2.692458309160159,3.0
1,763,-E9_2,2,2.719926974342967,5.0
1,764,-E9_2,3,2.2958983928826924,8.0
1,765,-E9_2,3,2.404510593904859,11.0
1,766,-E9_2,3,1.9252624264638334,14.0
1,767,-E9_2,5,1.1500792835876734,19.0
1,768,-E9_2,4,1.1690985591882157,16.0
1,769,-E9_2,6,1.2637217711482567,22.0
1,770,-E9_2,7,0.898347406125527,29.0
1,771,-E9_2,8,0.40568206804032114,37.0
1,772,-E9_2,7,0.8187326084920067,39.0
1,773,-E9_2,7,0.9855877739332386,42.0
1,774,-E9_2,6,0.8800369559257812,44.0
1,775,-E9_2,6,1.0099067340011965,37.0
1,776,-E9_2,6,1.0111561492638124,43.0
1,777,-E9_2,7,0.6662331948797433,50.0
1,778,-E9_2,8,0.5863147971319326,58.0
1,779,-E9_2,9,0.3353203335307267,67.0
1,780,-E9_2,11,0.022902027580066816,78.0
1,781,-E9_2,12,0.01348332356131562,90.0
1,782,-E9_2,12,0.008876416827172435,102.0
1,783,-E9_2,12,0.004765777336860506,114.0
1,784,-E9_2,12,0.003087403966755897,126.0
1,785,-E9_2,12,0.0005955016654575295,138.0
1,786,-E9_2,12,0.0003462772416042057,150.0
1,787,-E9_2,12,0.00015641966704722557,162.0
1,788,-E9_2,12,3.6539320595976345e-05,174.0
1,789,-E9_2,12,0.0,186.0
1,790,-E9_2,11,0.1243485210405197,187.0
1,791,-E9_2,11,0.052206332451336435,198.0
1,792,-E9_2,11,0.13191531642196583,209.0
1,793,-E9_2,11,0.011121917551380471,220.0
1,794,-E9_2,12,0.00017270161188499494,232.0
1,795,-E9_2,12,2.356416178418332e-05,244.0
1,796,-E9_2,12,0.0,256.0
1,797,-E9_2,12,0.0,268.0
1,798,-E9_2,12,0.0,280.0
1,799,-E9_2,12,0.0,292.0
1,800,-E9_2,12,0.0,304.0
1,801,-E9_2,12,0.0,316.0
1,802,-E9_2,12,0.0,328.0
1,803,-E9_2,12,0.0,340.0
1,804,-E9_2,12,0.0,352.0
1,805,-E9_2,12,0.0,364.0
1,806,-E9_2,12,0.0,376.0
1,807,-E9_2,12,0.0,388.0
1,808,-E9_2,12,0.0,400.0
1,809,-E9_2,12,0.0,412.0
1,810,-E9_2,11,0.0,377.0
1,811,-E9_2,10,0.14293548816593193,343.0
1,812,-E9_2,9,0.28985009543365037,309.0
1,813,-E9_2,10,0.057004696140523926,277.0
1,814,-E9_2,9,0.08049990777778672,244.0
1,815,-E9_2,10,0.027700484912898362,253.0
1,816,-E9_2,10,0.2158959563945956,262.0
1,817,-E9_2,10,0.2767502985554488,270.0
1,818,-E9_2,9,0.25359821548257716,277.0
1,819,-E9_2,9,0.33720371175507996,284.0
1,820,-E9_2,10,0.2577478218473419,294.0
1,821,-E9_2,11,0.15199139368586337,305.0
1,822,-E9_2,11,0.023920177961072236,316.0
1,823,-E9_2,12,0.008870173758126307,328.0
1,824,-E9_2,12,0.003213923679120871,340.0
1,825,-E9_2,12,0.001798177586811251,352.0
1,826,-E9_2,12,0.00042446935912372996,364.0
1,827,-E9_2,12,0.00013873190667610028,376.0
1,828,-E9_2,12,0.0,388.0
1,829,-E9_2,11,0.03460279308173667,345.0
1,830,-E9_2,10,0.18916952309361,302.0
1,831,-E9_2,10,0.2472350694482143,312.0
1,832,-E9_2,10,0.03646072511302279,322.0
1,833,-E9_2,11,0.01920287112957107,333.0
1,834,-E9_2,11,0.018116900545785578,344.0
1,835,-E9_2,11,0.017869353981848406,355.0
1,836,-E9_2,11,0.017821425255929158,366.0
1,837,-E9_2,10,0.1262730994384138,358.0
1,838,-E9_2,9,0.1366516449503182,349.0
1,839,-E9_2,8,0.2982673906207911,339.0
1,840,-E9_2,7,0.7784649995079128,329.0
1,841,-E9_2,6,0.4476103858210435,327.0
1,842,-E9_2,8,0.07352441530983651,335.0
1,843,-E9_2,6,0.7857163083438222,339.0
1,844,-E9_2,6,0.6349515944469128,345.0
1,845,-E9_2,7,0.7741850934791067,400.0
1,846,-E9_2,7,0.962453536165429,358.0
1,847,-E9_2,6,0.6718645714918611,295.0
1,848,-E9_2,5,1.1643607029103518,298.0
1,849,-E9_2,5,0.8095642965546711,303.0
1,850,-E9_2,5,1.2054015271645864,308.0
1,851,-E9_2,6,0.9124467110215573,314.0
1,852,-E9_2,6,1.3585517750055105,320.0
1,853,-E9_2,7,1.7708305707567071,327.0
1,854,-E9_2,6,1.5830880120793624,330.0
1,855,-E9_2,6,1.260164672334319,334.0
1,856,-E9_2,6,1.184539956475723,340.0
1,857,-E9_2,7,0.9542369122140045,406.0
1,858,-E9_2,8,0.829495980431319,354.0
1,859,-E9_2,6,0.51769319467934,279.0
1,860,-E9_2,6,0.2958315468988368,205.0
1,861,-E9_2,6,0.36066310622372183,131.0
1,862,-E9_2,7,0.3288959424839347,70.0
1,863,-E9_2,7,0.2039155909403079,76.0
1,864,-E9_2,7,0.27448374027963934,82.0
1,865,-E9_2,7,0.2945770059464461,89.0
1,866,-E9_2,7,0.3006301839065496,96.0
1,867,-E9_2,7,0.29736598103732376,103.0
1,868,-E9_2,7,0.24068721570445814,110.0
1,869,-E9_2,8,0.13213796797613284,118.0
1,870,-E9_2,8,0.07330672780610582,126.0
1,871,-E9_2,11,0.022610918797766194,137.0
1,872,-E9_2,11,0.014540057723716917,148.0
1,873,-E9_2,12,0.007262389126493983,160.0
1,874,-E9_2,11,0.09319635323407933,168.0
1,875,-E9_2,11,0.027395345522856353,179.0
1,876,-E9_2,12,0.005809939780804227,191.0
1,877,-E9_2,11,0.14716497569922984,138.0
1,878,-E9_2,11,0.024656251617198307,149.0
1,879,-E9_2,10,0.27895752393209106,149.0
1,880,-E9_2,11,0.05253483603901871,160.0
1,881,-E9_2,12,0.0012226221314618026,172.0
1,882,-E9_2,12,5.604022019975956e-05,184.0
1,883,-E9_2,11,0.12127793711895762,183.0
1,884,-E9_2,11,0.07222774447850507,183.0
1,885,-E9_2,10,0.10819584617888055,188.0
1,886,-E9_2,11,0.045454463507663405,199.0
1,887,-E9_2,11,0.013167598194996388,210.0
1,888,-E9_2,12,0.0027720052448504382,222.0
1,889,-E9_2,12,0.0010524779132852476,234.0
1,890,-E9_2,12,0.0004399411893090288,246.0
1,891,-E9_2,12,0.0002126945678024857,258.0
1,892,-E9_2,12,7.00430390164347e-05,270.0
1,893,-E9_2,12,0.0,282.0
1,894,-E9_2,11,0.12146301331813447,270.0
1,895,-E9_2,11,0.1045031365302751,281.0
1,896,-E9_2,11,0.03209239224589923,292.0
1,897,-E9_2,12,0.001741949058536754,304.0
1,898,-E9_2,12,0.00030793277530827604,316.0
1,899,-E9_2,12,2.8748502199615315e-05,328.0
1,900,-E9_2,11,0.0,294.0
1,901,-E9_2,10,0.16988006048716947,261.0
1,902,-E9_2,9,0.49203219108843455,228.0
1,903,-E9_2,8,0.24558078096817088,172.0
1,904,-E9_2,7,0.2292022740889493,137.0
1,905,-E9_2,6,0.22416046488584324,102.0
1,906,-E9_2,5,0.431481334062723,74.0
1,907,-E9_2,4,0.4139757061536779,55.0
1,908,-E9_2,4,0.39172020021778775,37.0
1,909,-E9_2,3,0.47921639295324747,18.0
1,910,-E9_2,2,0.3659067750169462,7.0
1,911,-E9_2,1,0.644576370202129,3.0
1,912,-E9_2,2,1.0367955909001338,5.0
1,913,-E9_2,5,0.6789943588529634,15.0
1,914,-E9_2,4,0.8982954531810544,8.0
1,915,-E9_2,4,0.7610723816863487,9.0
1,916,-E9_2,5,0.4200141305128228,14.0
1,917,-E9_2,6,0.23065689451846697,20.0
1,918,-E9_2,6,0.23923158080845716,24.0
1,919,-E9_2,7,0.42083311645595617,29.0
1,920,-E9_2,9,0.5073136570253377,38.0
1,921,-E9_2,10,0.2883773966286424,58.0
1,922,-E9_2,9,0.08375889731992908,47.0
1,923,-E9_2,9,0.07540385114951594,47.0
1,924,-E9_2,11,0.03317318219418936,58.0
1,925,-E9_2,12,0.005823531764649544,70.0
1,926,-E9_2,12,0.002416580957768708,82.0
1,927,-E9_2,12,0.0009193584012964002,94.0
1,928,-E9_2,12,0.00031736285170888735,106.0
1,929,-E9_2,11,0.05184687461450458,110.0
1,930,-E9_2,9,0.1377279172029285,96.0
1,931,-E9_2,8,0.16277227791416718,91.0
1,932,-E9_2,9,0.12092332439245995,100.0
1,933,-E9_2,10,0.08390884362518651,110.0
1,934,-E9_2,10,0.10071092083765004,104.0
1,935,-E9_2,10,0.08214600419310208,99.0
1,936,-E9_2,9,0.3057391940289494,95.0
1,937,-E9_2,8,0.6757714352915815,97.0
1,938,-E9_2,7,0.4569541664421556,98.0
1,939,-E9_2,6,0.46664934426423865,75.0
1,940,-E9_2,5,0.6799946154352748,74.0
1,941,-E9_2,5,0.4546888121332304,79.0
1,942,-E9_2,6,0.8462579832121673,85.0
1,943,-E9_2,6,0.8651214932761865,91.0
1,944,-E9_2,6,0.5778845984713699,95.0
1,945,-E9_2,5,0.3387630536436472,99.0
1,946,-E9_2,6,0.2266480464046814,105.0
1,947,-E9_2,7,0.23908326048881384,112.0
1,948,-E9_2,8,0.1986065333963599,122.0
1,949,-E9_2,6,0.2765886891594826,79.0
1,950,-E9_2,4,0.34694168709109174,42.0
1,951,-E9_2,5,0.2803478407461488,16.0
1,952,-E9_2,6,0.22314358854604702,22.0
1,953,-E9_2,7,0.14205866924386168,29.0
1,954,-E9_2,9,0.08184277909305351,38.0
1,955,-E9_2,11,0.026229906993831317,49.0
1,956,-E9_2,11,0.016278455526931416,60.0
1,957,-E9_2,12,0.006734316680827468,72.0
1,958,-E9_2,12,0.002796450919584,84.0
1,959,-E9_2,12,0.0006033906434319427,96.0
1,960,-E9_2,12,0.00022790757950147007,108.0
1,961,-E9_2,12,7.632103626009683e-05,120.0
1,962,-E9_2,12,1.0697889503601517e-05,132.0
1,963,-E9_2,12,0.0,144.0
1,964,-E9_2,11,0.1424870479075859,142.0
1,965,-E9_2,11,0.04973984889091073,153.0
1,966,-E9_2,11,0.060644076154565275,164.0
1,967,-E9_2,11,0.015075522270755015,175.0
1,968,-E9_2,12,0.002543216344304518,187.0
1,969,-E9_2,12,0.0002713491015093553,199.0
1,970,-E9_2,12,1.787188669968318e-05,211.0
1,971,-E9_2,12,0.0,223.0
1,972,-E9_2,12,0.0,235.0
1,973,-E9_2,12,0.0,247.0
1,974,-E9_2,11,0.05101599466663923,237.0
1,975,-E9_2,10,0.08135569852816739,226.0
1,976,-E9_2,9,0.18801295097834567,214.0
1,977,-E9_2,9,0.19866887058535077,223.0
1,978,-E9_2,9,0.1344075293308539,232.0
1,979,-E9_2,9,0.07671084372520844,241.0
1,980,-E9_2,10,0.04527922463958434,251.0
1,981,-E9_2,11,0.01933820015588036,262.0
1,982,-E9_2,11,0.01672289317524275,273.0
1,983,-E9_2,12,0.08755911205803944,285.0
1,984,-E9_2,12,0.03185114677739331,297.0
1,985,-E9_2,12,0.01906042347642014,309.0
1,986,-E9_2,13,0.002773037129426965,322.0
1,987,-E9_2,13,0.0010306010464612415,335.0
1,988,-E9_2,13,0.00018521267571579986,348.0
1,989,-E9_2,13,1.1255498363363188e-05,361.0
1,990,-E9_2,12,0.0,329.0
1,991,-E9_2,11,0.15742143762472233,296.0
1,992,-E9_2,10,0.49783128731707493,263.0
1,993,-E9_2,10,0.1066422225421105,231.0
1,994,-E9_2,9,0.10600288971209094,198.0
1,995,-E9_2,9,0.10276972601538871,166.0
1,996,-E9_2,8,0.40279317070716414,130.0
1,997,-E9_2,6,0.38573444048944805,94.0
1,998,-E9_2,8,0.2016940144465442,100.0
1,999,-E9_2,7,0.38230257872432455,74.0
1,1000,-E9_2,5,0.23102389558260636,58.0
1,1001,-E9_2,5,0.19152804773657836,43.0
1,1002,-E9_2,5,0.199723562776475,29.0
1,1003,-E9_2,6,0.17752453404238333,18.0
1,1004,-E9_2,6,0.13874685781820623,23.0
1,1005,-E9_2,6,0.12812470119158925,29.0
1,1006,-E9_2,7,0.09073896703429378,36.0
1,1007,-E9_2,9,0.07107932194992521,45.0
1,1008,-E9_2,9,0.12274455036468183,53.0
1,1009,-E9_2,9,0.15591914733759363,62.0
1,1010,-E9_2,11,0.016777829465929497,73.0
1,1011,-E9_2,12,0.0030037507348308033,85.0
1,1012,-E9_2,12,0.0004123379948920292,97.0
1,1013,-E9_2,12,6.63851283050049e-05,109.0
1,1014,-E9_2,12,0.0,121.0
1,1015,-E9_2,12,0.0,133.0
1,1016,-E9_2,10,0.17773939163817698,111.0
1,1017,-E9_2,8,0.19297969440259416,94.0
1,1018,-E9_2,8,0.27974077911593964,85.0
1,1019,-E9_2,8,0.6083740269099668,85.0
1,1020,-E9_2,7,0.5248465296906446,91.0
1,1021,-E9_2,8,0.3958114842261603,99.0
1,1022,-E9_2,7,0.8446337728649262,105.0
1,1023,-E9_2,7,0.42336570389446215,112.0
1,1024,-E9_2,7,0.737687537502078,104.0
1,1025,-E9_2,6,0.4619403563889316,96.0
1,1026,-E9_2,8,0.5864032721303808,106.0
1,1027,-E9_2,8,0.7849029303333226,111.0
1,1028,-E9_2,8,0.6024602942289494,116.0
1,1029,-E9_2,8,0.8281994318939624,121.0
1,1030,-E9_2,6,0.4667499221827013,123.0
1,1031,-E9_2,5,0.7647050425969063,125.0
1,1032,-E9_2,5,1.221275684621369,130.0
1,1033,-E9_2,5,1.275591768283515,135.0
1,1034,-E9_2,5,1.2454885123130957,140.0
1,1035,-E9_2,6,0.995959249156603,198.0
1,1036,-E9_2,7,0.665453408402771,152.0
1,1037,-E9_2,6,0.37881938701048823,124.0
1,1038,-E9_2,8,0.2067466313299301,132.0
1,1039,-E9_2,9,0.18816931397460673,140.0
1,1040,-E9_2,8,0.22327404435839612,147.0
1,1041,-E9_2,8,0.19103147580189236,155.0
1,1042,-E9_2,8,0.15606760687359567,163.0
1,1043,-E9_2,8,0.11402280343700243,171.0
1,1044,-E9_2,8,0.0943811164211043,179.0
1,1045,-E9_2,8,0.07220075722703213,187.0
1,1046,-E9_2,9,0.05024874543959392,196.0
1,1047,-E9_2,9,0.1698763093059767,204.0
1,1048,-E9_2,9,0.43021472724006443,212.0
1,1049,-E9_2,8,0.4864611547938628,219.0
1,1050,-E9_2,9,0.47691998558805215,294.0
1,1051,-E9_2,9,0.16083369885826773,236.0
1,1052,-E9_2,9,0.11184208754016278,199.0
1,1053,-E9_2,11,0.03056833269579856,210.0
1,1054,-E9_2,12,0.0058094641553375695,222.0
1,1055,-E9_2,12,0.0009520721316072832,234.0
1,1056,-E9_2,12,0.0001120661913409596,246.0
1,1057,-E9_2,12,2.3169990053658557e-05,258.0
1,1058,-E9_2,12,0.0,270.0
1,1059,-E9_2,11,0.12505268267705105,273.0
1,1060,-E9_2,10,0.23383143895986422,230.0
1,1061,-E9_2,11,0.052047280123161975,241.0
1,1062,-E9_2,12,0.00838161539496077,253.0
1,1063,-E9_2,12,0.00023203353673708675,265.0
1,1064,-E9_2,12,3.998696495085657e-05,277.0
1,1065,-E9_2,12,1.1769092231227186e-05,289.0
1,1066,-E9_2,12,0.0,301.0
1,1067,-E9_2,11,0.07756755915775321,253.0
1,1068,-E9_2,10,0.20466156183210127,248.0
1,1069,-E9_2,11,0.11725868602632283,259.0
1,1070,-E9_2,11,0.015714782900539473,270.0
1,1071,-E9_2,12,0.00419609567735104,282.0
1,1072,-E9_2,12,0.00018167339528781957,294.0
1,1073,-E9_2,12,1.013706016340117e-05,306.0
1,1074,-E9_2,12,0.0,318.0
1,1075,-E9_2,11,0.09850593540997711,264.0
1,1076,-E9_2,11,0.011717667665982175,275.0
1,1077,-E9_2,11,0.13763345069496755,263.0
1,1078,-E9_2,11,0.12337464046208207,274.0
1,1079,-E9_2,11,0.042588541397494795,285.0
1,1080,-E9_2,11,0.005570186580829147,252.0
1,1081,-E9_2,10,0.11328090711555094,218.0
1,1082,-E9_2,9,0.3330547723194746,183.0
1,1083,-E9_2,8,0.3094860497847384,147.0
1,1084,-E9_2,8,0.23743084480652749,123.0
1,1085,-E9_2,7,0.27765369355181896,98.0
1,1086,-E9_2,5,0.6078025917955772,52.0
1,1087,-E9_2,2,1.0428953102686744,19.0
1,1088,-E9_2,0,1.235219762349017,0.0
1,1089,-E9_2,1,0.7560558549986038,1.0
1,1090,-E9_2,2,0.6568639807370039,3.0
1,1091,-E9_2,4,0.5567204712855682,7.0
1,1092,-E9_2,4,0.4061236158036611,11.0
1,1093,-E9_2,3,0.4226205750030122,12.0
1,1094,-E9_2,5,0.5177268169803839,17.0
1,1095,-E9_2,6,0.4348451039198211,23.0
1,1096,-E9_2,6,0.9185569874249754,27.0
1,1097,-E9_2,8,0.7363106389920951,44.0
1,1098,-E9_2,7,0.49757049107899703,32.0
1,1099,-E9_2,6,0.6650094056125072,29.0
1,1100,-E9_2,6,0.6800488949759702,26.0
1,1101,-E9_2,6,0.9489666862927197,25.0
1,1102,-E9_2,7,1.0196055938213497,27.0
1,1103,-E9_2,5,0.771757171744366,27.0
1,1104,-E9_2,4,0.9725125367662837,29.0
1,1105,-E9_2,5,1.0686322076238557,34.0
1,1106,-E9_2,3,0.8581504306300464,28.0
1,1107,-E9_2,4,1.27811594191433,32.0
1,1108,-E9_2,4,1.0039626046485093,35.0
1,1109,-E9_2,6,1.181744208149704,40.0
1,1110,-E9_2,6,1.660442872958243,46.0
1,1111,-E9_2,6,1.4676235440002618,52.0
1,1112,-E9_2,6,1.7365396119674306,55.0
1,1113,-E9_2,6,1.7712219482803193,61.0
1,1114,-E9_2,7,1.704867957676478,75.0
1,1115,-E9_2,6,1.9190657609296828,73.0
1,1116,-E9_2,4,1.7449857263466353,50.0
1,1117,-E9_2,4,2.1134133580383474,54.0
1,1118,-E9_2,5,1.8245767424861912,59.0
1,1119,-E9_2,5,2.36415205005746,64.0
1,1120,-E9_2,5,1.8442751850137489,69.0
1,1121,-E9_2,6,2.202332572276412,75.0
1,1122,-E9_2,6,1.8583854083537936,81.0
1,1123,-E9_2,6,2.3026353350147946,87.0
1,1124,-E9_2,5,2.1812566572637713,86.0
1,1125,-E9_2,5,1.940672995098669,87.0
1,1126,-E9_2,6,1.6227820332072231,102.0
1,1127,-E9_2,5,1.8267208028810349,97.0
1,1128,-E9_2,5,1.1759128690981997,71.0
1,1129,-E9_2,5,0.8460303650331076,47.0
1,1130,-E9_2,6,0.7553797524080232,32.0
1,1131,-E9_2,5,0.6778969609863557,18.0
