step,avg_delay,avg_queue,max_queue,throughput,cumulative_reward
1438,38.47701149425287,1.3333333333333333,2,1,-36764.057097886085
1439,38.62643678160919,1.1666666666666667,2,0,-36845.47663811597
1440,38.18235294117647,0.9166666666666666,2,2,-36919.75801066499
1441,38.311764705882354,0.8333333333333334,2,0,-37000.21487341009
1442,38.44705882352941,0.75,2,0,-37080.85899105715
1443,38.56470588235294,0.6666666666666666,2,0,-37161.65506948852
1444,38.694117647058825,0.6666666666666666,2,0,-37242.70997144931
1445,38.83529411764706,1.0,2,0,-37324.3805596846
1446,38.93529411764706,1.0,2,0,-37406.251147919895
1447,39.029411764705884,1.25,2,0,-37488.55997144931
1448,39.14705882352941,1.25,2,0,-37571.10408909636
1449,39.26470588235294,1.1666666666666667,2,0,-37653.800167527734
1450,39.4,1.1666666666666667,2,0,-37736.7668341944
1451,39.55294117647059,1.1666666666666667,2,0,-37820.03938321401
1452,39.71764705882353,1.25,2,0,-37903.72467733166
1453,39.89411764705882,1.25,2,0,-37987.762912625774
1454,40.11176470588235,1.25,2,0,-38072.23644203754
1455,40.3235294117647,1.3333333333333333,2,0,-38157.2168341944
1456,40.529411764705884,1.3333333333333333,2,0,-38242.608991057146
1457,40.72941176470588,1.3333333333333333,2,0,-38328.40114791989
1458,39.95402298850575,1.1666666666666667,2,0,-38412.475860563565
1459,38.93529411764706,1.0,2,3,-38485.34644879886
1460,38.417647058823526,0.75,2,1,-38562.93174291651
1461,38.116279069767444,0.75,2,0,-38642.914301056044
1462,38.26162790697674,0.6666666666666666,2,0,-38723.10422353666
1463,38.406976744186046,0.6666666666666666,2,0,-38803.5848436917
1464,38.52906976744186,0.6666666666666666,2,0,-38884.30964989325
1465,38.66279069767442,1.0,2,0,-38965.6352312886
1466,38.77906976744186,1.0,2,0,-39047.19337082349
1467,38.866279069767444,1.25,2,0,-39129.17592896302
1468,38.94186046511628,1.3333333333333333,2,0,-39211.392983226586
1469,39.01162790697674,1.3333333333333333,2,0,-39293.749572373876
1470,39.116279069767444,1.3333333333333333,2,0,-39376.315463846746
1471,39.21511627906977,1.3333333333333333,2,0,-39459.07902973822
1472,39.343023255813954,1.3333333333333333,2,0,-39542.09840958318
1473,39.47674418604651,1.3333333333333333,2,0,-39625.38523128861
1474,39.645348837209305,1.3333333333333333,2,0,-39709.009262296364
1475,39.83720930232558,1.3333333333333333,2,0,-39793.01701423435
1476,40.01744186046512,1.3333333333333333,2,0,-39877.385231288616
1477,39.923529411764704,1.3333333333333333,2,1,-39958.56562344548
1478,39.18390804597701,1.3333333333333333,2,0,-40041.26677287077
1479,38.30813953488372,1.1666666666666667,2,2,-40116.0497186072
1480,37.72674418604651,1.1666666666666667,2,1,-40192.669873645966
1481,37.872093023255815,1.0,2,0,-40272.41405969248
1482,38.0,0.8333333333333334,2,0,-40352.24739302581
1483,38.133720930232556,0.8333333333333334,2,0,-40432.348168219614
1484,38.26162790697674,0.6666666666666666,2,0,-40512.53809070023
1485,38.377906976744185,0.6666666666666666,2,0,-40592.960571320385
1486,38.50581395348837,0.6666666666666666,2,0,-40673.63886589403
1487,39.04705882352941,0.75,2,1,-40752.482983541086
1488,39.15294117647059,0.6666666666666666,2,0,-40834.45553256069
1489,39.241176470588236,0.75,2,0,-40916.687885501866
1490,39.305882352941175,0.75,2,0,-40999.04965020775
1491,39.4,0.9166666666666666,2,0,-41081.76631687442
1492,39.48823529411764,1.0,2,0,-41164.74278746265
1493,39.6,0.9166666666666666,2,0,-41247.85945412932
1494,39.71764705882353,1.25,2,0,-41331.54474824697
1495,39.401162790697676,1.25,2,0,-41414.597073828365
1496,39.56976744186046,1.25,2,0,-41497.98660871208
1497,39.275862068965516,1.25,2,0,-41580.78833285001
1498,39.01704545454545,1.3333333333333333,2,0,-41663.155757092434
1499,38.423529411764704,1.3333333333333333,2,3,-41735.3361492493
1500,37.5,1.3333333333333333,2,1,-41811.669482582634
1501,37.72674418604651,1.3333333333333333,2,0,-41891.45630428806
1502,37.72352941176471,1.3333333333333333,2,1,-41968.236696444925
1503,37.51204819277108,1.3333333333333333,2,2,-42041.5941261638
1504,37.71686746987952,1.3333333333333333,2,0,-42121.36119443689
1505,37.464285714285715,1.0,2,0,-42200.28976586546
1506,37.654761904761905,0.8333333333333334,2,0,-42279.43262300832
1507,37.38235294117647,0.75,2,0,-42357.94732889067
1508,37.529411764705884,0.75,2,0,-42436.75615242008
1509,37.22674418604651,0.6666666666666666,2,0,-42514.87630745884
1510,37.31976744186046,0.6666666666666666,2,1,-42590.18250900923
1511,37.03448275862069,1.0,2,0,-42668.25147452647
1512,37.14367816091954,1.0,2,0,-42746.53883084831
1513,37.252873563218394,1.1666666666666667,2,0,-42825.21124464141
1514,37.3448275862069,1.3333333333333333,2,0,-42904.23423314716
1515,37.41379310344828,1.3333333333333333,2,0,-42983.395152687386
1516,37.54022988505747,1.3333333333333333,2,0,-43062.808945790835
1517,37.64367816091954,1.3333333333333333,2,0,-43142.42963544601
1518,37.770114942528735,1.3333333333333333,2,0,-43222.3031986644
1519,37.94252873563219,1.3333333333333333,2,0,-43302.521589469
1520,38.10919540229885,1.3333333333333333,2,0,-43383.073313606925
1521,38.293103448275865,1.3333333333333333,2,0,-43463.99285383681
1522,38.49425287356322,1.3333333333333333,2,0,-43545.31469291727
1523,38.689655172413794,1.3333333333333333,2,0,-43627.027336595434
1524,37.69886363636363,1.3333333333333333,2,1,-43703.7583972015
1525,36.82183908045977,1.3333333333333333,2,2,-43775.73540869575
1526,36.258620689655174,1.25,2,1,-43849.50265007506
1527,36.42528735632184,1.1666666666666667,2,0,-43926.51989145437
1528,36.58045977011494,0.8333333333333334,2,0,-44003.514144327935
1529,36.724137931034484,0.8333333333333334,2,0,-44080.795753523336
1530,36.86206896551724,0.6666666666666666,2,0,-44158.18655812104
1531,36.99425287356322,0.6666666666666666,2,0,-44235.84173053483
1532,37.12068965517241,0.6666666666666666,2,0,-44313.74977651184
1533,37.270114942528735,1.0,2,0,-44392.2900063969
1534,37.42528735632184,1.0,2,0,-44471.14058110954
1535,38.01162790697674,1.25,2,1,-44548.41383692349
1536,38.151162790697676,1.1666666666666667,2,0,-44628.882829171554
1537,38.31976744186046,1.1666666666666667,2,0,-44709.689030721944
1538,38.51162790697674,1.1666666666666667,2,0,-44790.87895320256
1539,38.68023255813954,1.25,2,0,-44872.489418318844
1540,38.88953488372093,1.25,2,0,-44954.51848808629
1541,39.11046511627907,1.25,2,0,-45036.989418318844
1542,39.343023255813954,1.3333333333333333,2,0,-45120.008798163806
1543,39.575581395348834,1.3333333333333333,2,0,-45203.49329428784
1544,39.79651162790697,1.3333333333333333,2,0,-45287.41965087698
1545,39.52873563218391,1.3333333333333333,2,0,-45370.81045547468
1546,38.59659090909091,1.25,2,1,-45449.253637292866
1547,37.8448275862069,1.0,2,2,-45522.94329246528
1548,37.79651162790697,0.8333333333333334,2,1,-45599.369649054424
1549,37.94767441860465,0.6666666666666666,2,0,-45678.9316645583
1550,38.11046511627907,0.6666666666666666,2,0,-45758.819261457524
1551,38.24418604651163,0.6666666666666666,2,0,-45838.97430021721
1552,38.36046511627907,0.6666666666666666,2,0,-45919.36189711643
1553,38.50581395348837,1.0,2,0,-46000.37352502341
1554,39.05294117647059,1.0,2,1,-46079.47940737635
1555,39.16470588235294,1.3333333333333333,2,0,-46162.142152474386
1556,39.258823529411764,1.3333333333333333,2,0,-46244.99313286654
1557,39.36470588235294,1.3333333333333333,2,0,-46328.05587796458
1558,39.49411764705882,1.3333333333333333,2,0,-46411.37744659203
1559,39.62352941176471,1.3333333333333333,2,0,-46494.957838748895
1560,39.77058823529412,1.3333333333333333,2,0,-46578.832348552816
1561,39.95294117647059,1.3333333333333333,2,0,-46663.07156423909
1562,40.14705882352941,1.3333333333333333,2,0,-46747.699015219485
1563,40.33529411764706,1.3333333333333333,2,0,-46832.70293678811
1564,40.24404761904762,1.3333333333333333,2,1,-46914.52436535954
1565,40.464285714285715,1.3333333333333333,2,0,-46999.78627012145
1566,39.44117647058823,1.3333333333333333,2,1,-47080.00195639596
1567,39.19186046511628,1.3333333333333333,2,0,-47162.71901065952
1568,38.68023255813954,1.3333333333333333,2,1,-47241.41280910913
1569,38.44252873563219,1.3333333333333333,2,0,-47322.63119991373
1570,38.377906976744185,1.3333333333333333,2,1,-47400.72034720056
1571,38.56976744186046,1.25,2,0,-47482.109882084274
1572,38.74418604651163,1.1666666666666667,2,0,-47563.76492084396
1573,38.924418604651166,0.9166666666666666,2,0,-47645.53042471993
1574,39.093023255813954,0.8333333333333334,2,0,-47727.54980456489
1575,39.25581395348837,0.6666666666666666,2,0,-47809.728099138534
1576,39.41279069767442,0.6666666666666666,2,0,-47892.22034720055
1577,39.56395348837209,0.6666666666666666,2,0,-47975.01492084396
1578,39.73255813953488,0.9166666666666666,2,0,-48058.396703789695
1579,39.895348837209305,0.9166666666666666,2,0,-48142.10406813078
1580,40.0406976744186,1.25,2,0,-48226.43546347962
1581,40.20348837209303,1.25,2,0,-48311.0924402238
1582,40.354651162790695,1.1666666666666667,2,0,-48395.968409216046
1583,40.52906976744186,1.1666666666666667,2,0,-48481.193215417596
1584,40.7093023255814,1.25,2,0,-48566.861820068756
1585,40.906976744186046,1.25,2,0,-48652.92577355713
1586,41.122093023255815,1.25,2,0,-48739.41995960364
1587,41.348837209302324,1.25,2,0,-48826.367634022245
1588,41.575581395348834,1.25,2,0,-48913.76879681294
1589,41.80232558139535,1.3333333333333333,2,0,-49001.70678130906
1590,41.30813953488372,1.3333333333333333,2,1,-49085.65639371216
1591,40.6,1.3333333333333333,2,2,-49165.189727045494
1592,39.633720930232556,1.3333333333333333,2,1,-49245.790502239295
1593,39.825581395348834,1.25,2,0,-49329.69166502999
1594,40.00581395348837,1.0,2,0,-49413.70329293697
1595,40.16860465116279,0.75,2,0,-49497.790502239295
1596,40.31395348837209,0.75,2,0,-49582.168409216036
1597,40.44186046511628,0.75,2,0,-49666.802130146265
1598,41.023529411764706,0.6666666666666666,2,1,-49749.51585563646
1599,41.15294117647059,0.6666666666666666,2,0,-49835.48840465607
1600,41.26470588235294,0.9166666666666666,2,0,-49921.93448308744
1601,41.36470588235294,1.0,2,0,-50008.66389485214
1602,41.46470588235294,1.25,2,0,-50095.84330661685
1603,41.55294117647059,1.3333333333333333,2,0,-50183.282522303125
1604,41.67058823529412,1.3333333333333333,2,0,-50270.95703210705
1605,41.811764705882354,1.3333333333333333,2,0,-50358.91389485215
1606,41.923529411764704,1.3333333333333333,2,0,-50447.094287009015
1607,42.06470588235294,1.3333333333333333,2,0,-50535.557032107055
1608,42.23529411764706,1.3333333333333333,2,0,-50624.360953675685
1609,42.417647058823526,1.3333333333333333,2,0,-50713.52958112666
1610,42.61176470588235,1.3333333333333333,2,0,-50803.08644387176
1611,42.78823529411765,1.3333333333333333,2,0,-50892.99624779333
1612,42.68452380952381,1.3333333333333333,2,1,-50979.69862874571
1613,41.56470588235294,1.1666666666666667,2,1,-51063.99470717708
1614,40.660714285714285,1.1666666666666667,2,2,-51143.48280241517
1615,39.848837209302324,0.9166666666666666,2,0,-51227.09714350045
1616,39.9593023255814,0.8333333333333334,2,0,-51310.84908148494
1617,40.08139534883721,0.75,2,0,-51394.761872182615
1618,40.19186046511628,0.6666666666666666,2,0,-51478.812259779515
1619,40.27906976744186,0.6666666666666666,2,0,-51563.037065981065
1620,40.372093023255815,0.6666666666666666,2,0,-51647.44791869424
1621,40.44767441860465,0.6666666666666666,2,1,-51729.00993419812
1622,40.51744186046512,0.6666666666666666,2,0,-51813.711484585714
1623,40.627906976744185,0.6666666666666666,2,0,-51898.63396520587
1624,40.73255813953488,0.6666666666666666,2,0,-51983.7657481516
1625,40.843023255813954,0.9166666666666666,2,0,-52069.3684613299
1626,40.96511627906977,1.0,2,0,-52155.298693888035
1627,41.104651162790695,0.9166666666666666,2,0,-52241.42466288028
1628,41.25,1.0833333333333333,2,0,-52328.007996213615
1629,41.41279069767442,1.1666666666666667,2,0,-52415.00024427563
1630,41.604651162790695,1.1666666666666667,2,0,-52502.376213267875
1631,41.304597701149426,1.1666666666666667,2,0,-52589.15207533684
1632,40.30681818181818,1.1666666666666667,2,1,-52670.93237836714
1633,40.224137931034484,1.25,2,1,-52752.630654229215
1634,39.93529411764706,1.25,2,2,-52830.75124246451
1635,40.129411764705885,1.3333333333333333,2,0,-52915.343399327256
1636,40.28823529411765,1.3333333333333333,2,0,-53000.25320324882
1637,39.403614457831324,1.3333333333333333,2,3,-53074.39376549782
1638,39.5722891566265,1.0,2,0,-53157.53834381107
1639,39.50609756097561,0.9166666666666666,2,1,-53237.46720559969
1640,39.640243902439025,0.6666666666666666,2,0,-53320.414360071234
1641,39.28915662650602,0.75,2,0,-53402.74267332425
1642,38.470588235294116,0.6666666666666666,2,0,-53483.3505164615
1643,38.57058823529412,0.6666666666666666,2,0,-53564.158359598754
1644,38.68235294117647,1.0,2,0,-53645.52306548111
1645,38.758823529411764,1.0,2,0,-53727.040712539936
1646,38.858823529411765,1.3333333333333333,2,0,-53809.091692932096
1647,38.51162790697674,1.3333333333333333,2,0,-53890.448282079386
1648,38.14942528735632,1.3333333333333333,2,0,-53971.080465987434
1649,38.28735632183908,1.3333333333333333,2,0,-54051.988511964446
1650,38.40229885057471,1.3333333333333333,2,0,-54133.12644299893
1651,38.53448275862069,1.3333333333333333,2,0,-54214.528741849506
1652,38.68390804597701,1.3333333333333333,2,0,-54296.229891274794
1653,38.833333333333336,1.3333333333333333,2,0,-54378.229891274794
1654,38.98275862068966,1.3333333333333333,2,0,-54460.528741849506
1655,39.14942528735632,1.3333333333333333,2,0,-54543.160925757555
1656,38.7,1.3333333333333333,2,2,-54618.894259090885
1657,37.95402298850575,1.3333333333333333,2,0,-54699.13563840123
1658,37.78488372093023,1.1666666666666667,2,1,-54775.87207250976
1659,37.06818181818182,1.1666666666666667,2,0,-54854.17510281279
1660,36.90229885057471,0.9166666666666666,2,1,-54928.896367180605
1661,37.02873563218391,0.8333333333333334,2,0,-55006.787171778305
1662,37.166666666666664,0.75,2,0,-55084.87050511164
1663,37.298850574712645,0.6666666666666666,2,0,-55163.13487292773
1664,37.45402298850575,0.6666666666666666,2,0,-55241.70958557141
1665,37.59770114942529,0.6666666666666666,2,0,-55320.57165453692
1666,38.16860465116279,0.6666666666666666,2,1,-55397.575530505914
1667,38.325581395348834,0.6666666666666666,2,0,-55477.89335996328
1668,38.48837209302326,0.6666666666666666,2,0,-55558.53677081599
1669,38.645348837209305,0.6666666666666666,2,0,-55639.494135157074
1670,38.80232558139535,0.9166666666666666,2,0,-55721.01545298653
1671,38.96511627906977,0.9166666666666666,2,0,-55802.86235221134
1672,39.122093023255815,0.9166666666666666,2,0,-55885.02320492452
1673,39.29651162790697,1.25,2,0,-55967.86622818033
1674,39.4593023255814,1.1666666666666667,2,0,-56050.951499498166
1675,39.645348837209305,1.1666666666666667,2,0,-56134.40886383925
1676,38.93181818181818,1.1666666666666667,2,0,-56216.43916686955
1677,38.86206896551724,1.25,2,1,-56295.41330480059
1678,38.61931818181818,1.25,2,0,-56376.90194116423
1679,37.94827586206897,1.25,2,2,-56451.04849288837
1680,38.14367816091954,1.25,2,0,-56531.585849210205
1681,38.127906976744185,1.3333333333333333,2,1,-56609.17499649703
1682,37.81325301204819,1.3333333333333333,2,3,-56680.13483585446
1683,37.541666666666664,1.3333333333333333,2,0,-56759.55150252112
1684,37.69047619047619,1.25,2,0,-56839.182454902075
1685,38.15243902439025,1.0,2,2,-56913.487332950855
1686,37.83132530120482,0.9166666666666666,2,0,-56993.06665021993
1687,37.5,0.6666666666666666,2,0,-57071.733316886595
1688,37.61309523809524,0.6666666666666666,2,0,-57150.62617402945
1689,37.55357142857143,0.6666666666666666,2,1,-57226.39998355326
1690,37.247058823529414,0.6666666666666666,2,0,-57304.560767866984
1691,37.38235294117647,0.8333333333333334,2,0,-57383.15880708267
1692,37.51176470588236,1.0,2,0,-57462.182336494436
1693,37.641176470588235,1.3333333333333333,2,0,-57541.79802276895
1694,37.741176470588236,1.3333333333333333,2,0,-57621.61370904346
1695,37.84117647058824,1.3333333333333333,2,0,-57701.62939531797
1696,37.94705882352941,1.3333333333333333,2,0,-57781.85684629836
1697,38.04705882352941,1.3333333333333333,2,0,-57862.284297278755
1698,38.15294117647059,1.3333333333333333,2,0,-57942.923512965026
1699,38.27647058823529,1.3333333333333333,2,0,-58023.80978747483
1700,38.423529411764704,1.3333333333333333,2,0,-58104.99017963169
1701,38.576470588235296,1.3333333333333333,2,0,-58186.4764541415
1702,38.747058823529414,1.3333333333333333,2,0,-58268.30390512189
1703,38.583333333333336,1.3333333333333333,2,1,-58346.80390512189
1704,37.529411764705884,1.3333333333333333,2,1,-58423.196061984636
1705,36.923529411764704,1.25,2,1,-58498.293120808165
1706,36.311764705882354,1.1666666666666667,2,1,-58572.083316886594
1707,36.44705882352941,1.0833333333333333,2,0,-58649.060767866984
1708,36.151162790697676,0.8333333333333334,2,0,-58725.19642678171
1709,36.30813953488372,0.8333333333333334,2,0,-58801.64603918481
1710,36.46511627906977,0.6666666666666666,2,0,-58878.24293840962
1711,36.616279069767444,0.6666666666666666,2,0,-58955.142163215816
1712,36.80813953488372,0.8333333333333334,2,0,-59032.591775618916
1713,36.97093023255814,1.0,2,0,-59110.53363608403
1714,37.13953488372093,1.1666666666666667,2,0,-59188.97937251814
1715,37.325581395348834,1.25,2,0,-59267.88053530883
1716,37.49418604651163,1.1666666666666667,2,0,-59347.03557406852
1717,37.69767441860465,1.1666666666666667,2,0,-59426.5975895724
1718,37.883720930232556,1.1666666666666667,2,0,-59506.53169809953
1719,38.05813953488372,1.25,2,0,-59586.8979771693
1720,38.23837209302326,1.25,2,0,-59667.62472135534
1721,38.44767441860465,1.25,2,0,-59748.77007019255
1722,38.656976744186046,1.3333333333333333,2,0,-59830.41735701425
1723,38.877906976744185,1.3333333333333333,2,0,-59912.506504301076
1724,38.870588235294115,1.3333333333333333,2,1,-59991.581014104995
1725,37.93604651162791,1.3333333333333333,2,1,-60068.78644046158
1726,37.21764705882353,1.3333333333333333,2,2,-60141.555067912566
1727,36.95348837209303,1.0,2,0,-60219.46204465675
1728,37.098837209302324,0.9166666666666666,2,0,-60297.576385742024
1729,37.2093023255814,0.75,2,0,-60375.744990393185
1730,37.343023255813954,0.6666666666666666,2,0,-60454.09770357148
1731,37.45348837209303,0.6666666666666666,2,0,-60532.67134698234
1732,37.53488372093023,0.6666666666666666,2,0,-60611.407781090864
1733,37.627906976744185,1.0,2,1,-60687.66359504435
1734,37.72093023255814,1.0,2,0,-60767.10545550947
1735,37.825581395348834,1.3333333333333333,2,0,-60847.0899516335
1736,37.93604651162791,1.3333333333333333,2,0,-60927.295377990085
1737,38.02325581395349,1.3333333333333333,2,0,-61007.67522295132
1738,38.151162790697676,1.3333333333333333,2,0,-61088.31088186605
1739,38.2906976744186,1.3333333333333333,2,0,-61169.225610548216
1740,38.41860465116279,1.3333333333333333,2,0,-61250.39615318387
1741,38.56395348837209,1.3333333333333333,2,0,-61331.85739349395
1742,38.72093023255814,1.3333333333333333,2,0,-61413.6325872924
1743,38.877906976744185,1.3333333333333333,2,0,-61495.72173457922
1744,39.04651162790697,1.3333333333333333,2,0,-61578.14809116837
1745,38.7816091954023,1.3333333333333333,2,0,-61660.044642892506
1746,37.60588235294118,1.3333333333333333,2,3,-61730.58974093172
1747,37.076470588235296,1.3333333333333333,2,1,-61806.076015441526
1748,36.854651162790695,1.3333333333333333,2,0,-61884.11865110044
1749,37.0406976744186,1.3333333333333333,2,0,-61962.53337978261
1750,37.21511627906977,1.3333333333333333,2,0,-62041.29694567408
1751,37.406976744186046,1.1666666666666667,2,0,-62120.27756582912
1752,37.616279069767444,1.1666666666666667,2,0,-62199.67679063532
1753,38.21764705882353,0.8333333333333334,2,1,-62276.9454180863
1754,38.411764705882355,0.75,2,0,-62357.518947498065
1755,38.61176470588235,0.6666666666666666,2,0,-62438.40914357649
1756,38.805882352941175,0.6666666666666666,2,0,-62519.68757494904
1757,39.03529411764706,0.9166666666666666,2,0,-62601.67482985101
1758,39.247058823529414,1.0,2,0,-62684.16894749807
1759,39.45294117647059,1.1666666666666667,2,0,-62767.24149651767
1760,39.19186046511628,1.25,2,0,-62849.8752174479
1761,39.372093023255815,1.1666666666666667,2,0,-62932.78607016108
1762,39.56395348837209,1.1666666666666667,2,0,-63016.08064380449
1763,39.75,1.1666666666666667,2,0,-63099.74731047115
1764,39.93604651162791,1.25,2,0,-63183.86940349441
1765,40.122093023255815,1.25,2,0,-63268.363589540924
1766,40.325581395348834,1.25,2,0,-63353.26475233162
1767,40.52325581395349,1.3333333333333333,2,0,-63438.644597292856
1768,40.69186046511628,1.3333333333333333,2,0,-63524.36165155642
1769,40.848837209302324,1.3333333333333333,2,0,-63610.39265930836
1770,39.627906976744185,1.25,2,2,-63687.89847326185
1771,39.529411764705884,1.0,2,1,-63767.95729679126
1772,38.54651162790697,0.8333333333333334,2,1,-63845.883653380406
1773,38.651162790697676,0.6666666666666666,2,0,-63926.85264562847
1774,38.75,0.6666666666666666,2,0,-64008.01931229513
1775,38.843023255813954,0.6666666666666666,2,0,-64089.37202547343
1776,39.370588235294115,0.6666666666666666,2,1,-64168.77986861068
1777,39.45294117647059,1.0,2,0,-64251.685750963625
1778,39.51764705882353,1.0,2,0,-64334.72104508127
1779,39.588235294117645,1.1666666666666667,2,0,-64418.06418233617
1780,39.2093023255814,1.3333333333333333,2,0,-64500.81612032067
1781,39.28488372093023,1.3333333333333333,2,0,-64583.71922109586
1782,39.38953488372093,1.3333333333333333,2,0,-64666.83162419664
1783,39.49418604651163,1.3333333333333333,2,0,-64750.153329623
1784,39.61046511627907,1.3333333333333333,2,0,-64833.70759318889
1785,39.73255813953488,1.3333333333333333,2,0,-64917.506042801295
1786,39.877906976744185,1.3333333333333333,2,0,-65001.59519008812
1787,40.02906976744186,1.3333333333333333,2,0,-65085.98666295633
1788,40.19186046511628,1.3333333333333333,2,0,-65170.7037172199
1789,40.372093023255815,1.3333333333333333,2,0,-65255.781236599745
1790,39.0406976744186,1.3333333333333333,2,2,-65332.19596528191
1791,38.9,1.3333333333333333,2,1,-65411.329298615245
1792,38.31764705882353,1.3333333333333333,2,1,-65489.297926066225
1793,38.470588235294116,1.1666666666666667,2,0,-65570.40576920348
1794,38.61764705882353,1.0,2,0,-65651.64106332113
1795,38.752941176470586,0.8333333333333334,2,0,-65732.9802790074
1796,38.88823529411765,0.8333333333333334,2,0,-65814.59008292897
1797,39.01764705882353,0.6666666666666666,2,1,-65893.29204371329
1798,39.16470588235294,0.6666666666666666,2,0,-65975.28812214466
1799,39.311764705882354,0.75,2,0,-66057.66165155642
1800,39.44705882352941,0.75,2,0,-66140.30576920348
1801,39.588235294117645,0.75,2,0,-66223.23223979172
1802,39.72352941176471,0.75,2,0,-66306.42929861524
1803,39.870588235294115,0.8333333333333334,2,0,-66390.00380841916
1804,40.029411764705884,1.0,2,0,-66474.06263194857
1805,40.188235294117646,1.0833333333333333,2,0,-66558.52243587014
1806,40.37647058823529,1.0,2,0,-66643.27537704661
1807,40.55882352941177,1.25,2,0,-66728.64302410543
1808,40.73529411764706,1.1666666666666667,2,0,-66814.28027900739
1809,40.92941176470588,1.1666666666666667,2,0,-66900.30576920346
1810,40.18390804597701,1.1666666666666667,2,0,-66984.84025196209
1811,39.701149425287355,1.25,2,1,-67065.49255081266
1812,39.68604651162791,1.25,2,1,-67146.11464383591
1813,38.98823529411764,1.25,2,2,-67222.34111442415
1814,39.21764705882353,1.3333333333333333,2,0,-67305.10974187513
1815,39.45294117647059,1.3333333333333333,2,0,-67388.34895756141
1816,39.50595238095238,1.3333333333333333,2,1,-67468.69419565664
1817,39.38414634146341,1.3333333333333333,2,2,-67545.7958216729
1818,39.56707317073171,1.3333333333333333,2,0,-67629.2633013477
1819,39.75609756097561,1.0,2,0,-67712.77549646965
1820,39.926829268292686,1.0,2,0,-67796.62915500623
1821,39.5722891566265,0.6666666666666666,2,1,-67876.44039998615
1822,39.267857142857146,0.6666666666666666,2,0,-67958.64278093853
1823,38.94705882352941,0.6666666666666666,2,0,-68040.20356525226
1824,39.09411764705882,0.6666666666666666,2,0,-68122.05846721305
1825,39.252941176470586,0.8333333333333334,2,0,-68204.39768289932
1826,39.411764705882355,1.0,2,0,-68287.22121231108
1827,39.55294117647059,1.1666666666666667,2,0,-68370.49376133068
1828,39.22093023255814,1.3333333333333333,2,0,-68453.26895512913
1829,39.325581395348834,1.3333333333333333,2,0,-68536.25345125316
1830,39.44186046511628,1.3333333333333333,2,0,-68619.47050551673
1831,39.55232558139535,1.3333333333333333,2,0,-68702.90849001285
1832,39.674418604651166,1.3333333333333333,2,0,-68786.59066055549
1833,39.80232558139535,1.3333333333333333,2,0,-68870.52864505161
1834,39.95348837209303,1.3333333333333333,2,0,-68954.76895512914
1835,40.104651162790695,1.3333333333333333,2,0,-69039.31159078806
1836,40.26744186046512,1.3333333333333333,2,0,-69124.17980784232
1837,40.43023255813954,1.3333333333333333,2,0,-69209.37360629193
1838,39.65340909090909,1.3333333333333333,2,0,-69293.01375780709
1839,38.775862068965516,1.25,2,2,-69368.81548194501
1840,38.2183908045977,1.1666666666666667,2,1,-69446.41893022087
1841,38.075581395348834,0.9166666666666666,2,1,-69523.48675967823
1842,37.78735632183908,0.9166666666666666,2,0,-69602.97813898858
1843,37.97126436781609,0.6666666666666666,2,0,-69682.58733439088
1844,38.132183908045974,0.6666666666666666,2,0,-69762.51836887363
1845,38.32183908045977,0.75,2,0,-69842.91204703455
1846,38.52298850574713,1.0,2,0,-69923.95802404605
1847,38.706896551724135,1.0833333333333333,2,0,-70005.45515048283
1848,38.91379310344828,1.25,2,0,-70087.53273668973
1849,39.09770114942529,1.25,2,0,-70169.97813898858
1850,39.28735632183908,1.1666666666666667,2,0,-70252.71951829892
1851,39.47701149425287,1.1666666666666667,2,0,-70335.8402079541
1852,39.660919540229884,1.1666666666666667,2,0,-70419.32871370122
1853,39.8448275862069,1.25,2,0,-70503.26836887364
1854,40.04597701149425,1.25,2,0,-70587.61032289664
1855,40.252873563218394,1.25,2,0,-70672.36607002307
1856,40.45402298850575,1.3333333333333333,2,0,-70757.60744933342
1857,40.67816091954023,1.3333333333333333,2,0,-70843.29710450584
1858,40.4375,1.3333333333333333,2,0,-70928.50543783917
1859,40.0,1.3333333333333333,2,1,-71009.8387711725
1860,39.73837209302326,1.3333333333333333,2,2,-71087.64884869187
1861,39.27325581395349,1.3333333333333333,2,1,-71167.5286936531
1862,39.43023255813954,1.3333333333333333,2,0,-71250.72249210272
1863,39.593023255813954,1.0,2,0,-71333.90853861436
1864,39.73837209302326,0.8333333333333334,2,0,-71417.21861613373
1865,39.854651162790695,0.75,2,0,-71500.67791845932
1866,40.00581395348837,0.75,2,0,-71584.4395463663
1867,40.61176470588235,0.6666666666666666,2,1,-71666.32974244472
1868,40.741176470588236,0.6666666666666666,2,0,-71751.47876205256
1869,40.92941176470588,1.0,2,0,-71837.33758558198
1870,41.088235294117645,1.0,2,0,-71923.51405617021
1871,41.241176470588236,1.25,2,0,-72010.2464091114
1872,41.39411764705882,1.3333333333333333,2,0,-72097.36797773885
1873,41.523529411764706,1.3333333333333333,2,0,-72184.74836989571
1874,41.65882352941176,1.3333333333333333,2,0,-72272.39935028786
1875,41.78823529411765,1.3333333333333333,2,0,-72360.30915420943
1876,41.917647058823526,1.3333333333333333,2,0,-72448.47778166042
1877,42.05882352941177,1.3333333333333333,2,0,-72536.92876205257
1878,42.21764705882353,1.3333333333333333,2,0,-72625.69738950355
1879,42.38235294117647,1.3333333333333333,2,0,-72714.79542871924
1880,42.529411764705884,1.3333333333333333,2,0,-72804.18758558198
